data,label,X,Y,Z,Classification
Will the increase of loose screw cause panel rattle during bus layover?,Yes,loose screw,panel rattle,bus layover,O_D
Will the increase of faulty sensor cause gate boarding and the increase of false alarm cause gate boarding?,No,faulty sensor,false alarm,gate boarding,O_D
Will the increase of broken belt cause machine noise during ticket window?,Yes,broken belt,machine noise,ticket window,O_D
Will the increase of clogged drain cause service window and the increase of water backup cause service window?,No,clogged drain,water backup,service window,O_D
Will the increase of stale milk cause stomach upset during hotline hours?,Yes,stale milk,stomach upset,hotline hours,O_D
Will the increase of smoke exposure cause campus tour and the increase of coughing fits cause campus tour?,No,smoke exposure,coughing fits,campus tour,O_D
Will the increase of salt intake cause high thirst during chess match?,Yes,salt intake,high thirst,chess match,O_D
Will the increase of eat cake cause mars orbit and the increase of weight gain cause mars orbit?,No,eat cake,weight gain,mars orbit,O_D
Will the increase of salt intake cause thirst increase during router reboot?,Yes,salt intake,thirst increase,router reboot,O_D
Will the increase of water intake cause hallway repaint and the increase of hydration level cause hallway repaint?,No,water intake,hydration level,hallway repaint,O_D
Will the increase of heavy lifting cause muscle soreness during ceiling repair?,Yes,heavy lifting,muscle soreness,ceiling repair,O_D
Will the increase of alcohol intake cause power outage and the increase of coordination loss cause power outage?,No,alcohol intake,coordination loss,power outage,O_D
Will the increase of long sitting cause leg stiffness during store hours?,Yes,long sitting,leg stiffness,store hours,O_D
Will the increase of screen glare cause road resurfacing and the increase of eye strain cause road resurfacing?,No,screen glare,eye strain,road resurfacing,O_D
Will the increase of bright lights cause headache onset during sidewalk repair?,Yes,bright lights,headache onset,sidewalk repair,O_D
Will the increase of cold virus cause pipeline inspection and the increase of cough symptoms cause pipeline inspection?,No,cold virus,cough symptoms,pipeline inspection,O_D
Will the increase of iron deficiency cause fatigue symptoms during antenna alignment?,Yes,iron deficiency,fatigue symptoms,antenna alignment,O_D
Will the increase of cardio training cause software rollout and the increase of heart endurance cause software rollout?,No,cardio training,heart endurance,software rollout,O_D
Will the increase of meditation habit cause anxiety reduction during policy briefing?,Yes,meditation habit,anxiety reduction,policy briefing,O_D
Will the increase of practice drills cause schedule posting and the increase of skill improvement cause schedule posting?,No,practice drills,skill improvement,schedule posting,O_D
Will the increase of language practice cause speaking confidence during badge renewal?,Yes,language practice,speaking confidence,badge renewal,O_D
Will the increase of meal planning cause badge printing and the increase of diet consistency cause badge printing?,No,meal planning,diet consistency,badge printing,O_D
Will the increase of breathing practice cause stress relief during key exchange?,Yes,breathing practice,stress relief,key exchange,O_D
Will the increase of journaling habit cause room inspection and the increase of self awareness cause room inspection?,No,journaling habit,self awareness,room inspection,O_D
Will the increase of coffee intake cause sleep delay during printer outage?,Yes,coffee intake,sleep delay,printer outage,O_D
Will the increase of router reboot cause lunch break and the increase of session reset cause lunch break?,No,router reboot,session reset,lunch break,O_D
Will the increase of spicy meal cause stomach ache during audit meeting?,Yes,spicy meal,stomach ache,audit meeting,O_D
Will the increase of lamp glare cause server downtime and the increase of eye redness cause server downtime?,No,lamp glare,eye redness,server downtime,O_D
Will the increase of run fast cause heart beat during tea price?,Yes,run fast,heart beat,tea price,O_D
Will the increase of exercise volume cause lunch break and the increase of endorphin release cause lunch break?,No,exercise volume,endorphin release,lunch break,O_D
Will the increase of summer heat cause ice consumption during tax law?,Yes,summer heat,ice consumption,tax law,O_D
Will the increase of rain storm cause badge pickup and the increase of traffic jam cause badge pickup?,No,rain storm,traffic jam,badge pickup,O_D
Will the increase of monitor flicker cause eye strain during signal blackout?,Yes,monitor flicker,eye strain,signal blackout,O_D
Will the increase of oil leak cause budget review and the increase of engine smoke cause budget review?,No,oil leak,engine smoke,budget review,O_D
Will the increase of piano practice cause finger agility during train delay?,Yes,piano practice,finger agility,train delay,O_D
Will the increase of study practice cause elevator outage and the increase of score increase cause elevator outage?,No,study practice,score increase,elevator outage,O_D
Will the increase of stretching routine cause flexibility gain during committee meeting?,Yes,stretching routine,flexibility gain,committee meeting,O_D
Will the increase of fire burn cause fish swim and the increase of wood ash cause fish swim?,No,fire burn,wood ash,fish swim,O_D
Will the increase of road salt cause rust spots during project kickoff?,Yes,road salt,rust spots,project kickoff,O_D
Will the increase of cache flush cause weekend window and the increase of memory release cause weekend window?,No,cache flush,memory release,weekend window,O_D
Will the increase of tight boots cause heel blisters during museum closure?,Yes,tight boots,heel blisters,museum closure,O_D
Will the increase of cold virus cause road shutdown and the increase of cough symptoms cause road shutdown?,No,cold virus,cough symptoms,road shutdown,O_D
Will the increase of firmware update cause device restart during lunch meeting?,Yes,firmware update,device restart,lunch meeting,O_D
Will the increase of bug report cause power blackout and the increase of ticket creation cause power blackout?,No,bug report,ticket creation,power blackout,O_D
Will the increase of quiet breathing cause stress drop during airport delay?,Yes,quiet breathing,stress drop,airport delay,O_D
Will the increase of fast driving cause inventory check and the increase of brake heating cause inventory check?,No,fast driving,brake heating,inventory check,O_D
Will the increase of poor posture cause neck strain during show postponement?,Yes,poor posture,neck strain,show postponement,O_D
Will the increase of light match cause camp night and the increase of fire start cause camp night?,No,light match,fire start,camp night,O_D
Will the increase of turn page cause story read during rain drop?,Yes,turn page,story read,rain drop,O_D
Will the increase of tea brewing cause museum visit and the increase of alertness lift cause museum visit?,No,tea brewing,alertness lift,museum visit,O_D
Will the increase of software install cause system reboot during lunch hour?,Yes,software install,system reboot,lunch hour,O_D
Will the increase of dust inhalation cause parking hours and the increase of sneeze burst cause parking hours?,No,dust inhalation,sneeze burst,parking hours,O_D
Will the increase of workout session cause stamina gain during website outage?,Yes,workout session,stamina gain,website outage,O_D
Will the increase of router reset cause staff picnic and the increase of connection restore cause staff picnic?,No,router reset,connection restore,staff picnic,O_D
Will the increase of chili eating cause mouth tingling during archive day?,Yes,chili eating,mouth tingling,archive day,O_D
Will the increase of stress exposure cause staff meeting and the increase of cortisol production cause staff meeting?,No,stress exposure,cortisol production,staff meeting,O_D
Will the increase of salt reduction cause pressure drop during policy workshop?,Yes,salt reduction,pressure drop,policy workshop,O_D
Will the increase of oil refill cause campus tour and the increase of engine smoothness cause campus tour?,No,oil refill,engine smoothness,campus tour,O_D
Will the increase of guitar practice cause chord accuracy during network outage?,Yes,guitar practice,chord accuracy,network outage,O_D
Will the increase of cold exposure cause calendar audit and the increase of shiver onset cause calendar audit?,No,cold exposure,shiver onset,calendar audit,O_D
Will the increase of driver update cause display flicker during book club?,Yes,driver update,display flicker,book club,O_D
Will the increase of sugar intake cause mail outage and the increase of energy surge cause mail outage?,No,sugar intake,energy surge,mail outage,O_D
Will the increase of breathing exercise cause stress relief during ticket line?,Yes,breathing exercise,stress relief,ticket line,O_D
Will the increase of language study cause repair pause and the increase of vocabulary growth cause repair pause?,No,language study,vocabulary growth,repair pause,O_D
Will the increase of tea sipping cause calm focus during storm delay?,Yes,tea sipping,calm focus,storm delay,O_D
Will the increase of app reinstall cause garden party and the increase of crash removal cause garden party?,No,app reinstall,crash removal,garden party,O_D
Will the increase of helmet fitting cause comfort increase during parking audit?,Yes,helmet fitting,comfort increase,parking audit,O_D
Will the increase of lens cleaning cause server pause and the increase of photo clarity cause server pause?,No,lens cleaning,photo clarity,server pause,O_D
Will the increase of noise exposure cause hearing fatigue during lobby concert?,Yes,noise exposure,hearing fatigue,lobby concert,O_D
Will the increase of firewall update cause movie night and the increase of port reopen cause movie night?,No,firewall update,port reopen,movie night,O_D
Will the increase of seat adjustment cause posture comfort during service outage?,Yes,seat adjustment,posture comfort,service outage,O_D
Will the increase of high altitude cause office party and the increase of ear popping cause office party?,No,high altitude,ear popping,office party,O_D
Will the increase of cold shower cause alertness boost during checkout outage?,Yes,cold shower,alertness boost,checkout outage,O_D
Will the increase of kick door cause police raid and the increase of wood crack cause police raid?,No,kick door,wood crack,police raid,O_D
Will the increase of cat dander cause nose sneezing during budget review?,Yes,cat dander,nose sneezing,budget review,O_D
Will the increase of blue light cause parking window and the increase of eye fatigue cause parking window?,No,blue light,eye fatigue,parking window,O_D
Will the increase of tight waistband cause stomach pressure during museum raffle?,Yes,tight waistband,stomach pressure,museum raffle,O_D
Will the increase of bake dough cause bus stop and the increase of bread rise cause bus stop?,No,bake dough,bread rise,bus stop,O_D
Will the increase of dry heater cause lip chapping during lecture break?,Yes,dry heater,lip chapping,lecture break,O_D
Will the increase of bad cable cause garden walk and the increase of signal loss cause garden walk?,No,bad cable,signal loss,garden walk,O_D
Will the increase of steep hiking cause knee ache during lunch period?,Yes,steep hiking,knee ache,lunch period,O_D
Will the increase of bright headlights cause pantry audit and the increase of eye squinting cause pantry audit?,No,bright headlights,eye squinting,pantry audit,O_D
Will the increase of cut wood cause log split during shoe tie?,Yes,cut wood,log split,shoe tie,O_D
Will the increase of new detergent cause gallery opening and the increase of skin redness cause gallery opening?,No,new detergent,skin redness,gallery opening,O_D
Will the increase of energy gel cause heart pounding during ticket check?,Yes,energy gel,heart pounding,ticket check,O_D
Will the increase of phone scrolling cause office cleanup and the increase of thumb soreness cause office cleanup?,No,phone scrolling,thumb soreness,office cleanup,O_D
Will the increase of pull rope cause bell ring during church mass?,Yes,pull rope,bell ring,church mass,O_D
Will the increase of cold dessert cause power outage and the increase of tooth twinge cause power outage?,No,cold dessert,tooth twinge,power outage,O_D
Will the increase of hot sauna cause dizziness onset during weather delay?,Yes,hot sauna,dizziness onset,weather delay,O_D
Will the increase of tight tie cause elevator inspection and the increase of neck discomfort cause elevator inspection?,No,tight tie,neck discomfort,elevator inspection,O_D
Will the increase of stale fish cause nausea onset during payroll review?,Yes,stale fish,nausea onset,payroll review,O_D
Will the increase of glue fumes cause road closure and the increase of head spinning cause road closure?,No,glue fumes,head spinning,road closure,O_D
Will the increase of long standing cause foot swelling during service outage?,Yes,long standing,foot swelling,service outage,O_D
Will the increase of late transit cause library closing and the increase of mood irritation cause library closing?,No,late transit,mood irritation,library closing,O_D
Will the increase of sticky keys cause typing errors during campus blackout?,Yes,sticky keys,typing errors,campus blackout,O_D
Will the increase of weak signal cause flight delay and the increase of call dropping cause flight delay?,No,weak signal,call dropping,flight delay,O_D
Will the increase of sun exposure cause skin tanning during mail sorting?,Yes,sun exposure,skin tanning,mail sorting,O_D
Will the increase of rough gravel cause transit detour and the increase of shoe scuffing cause transit detour?,No,rough gravel,shoe scuffing,transit detour,O_D
Will the increase of warm soup cause throat soothing during fire drill?,Yes,warm soup,throat soothing,fire drill,O_D
Will the increase of sun dazzle cause badge update and the increase of squint reflex cause badge update?,No,sun dazzle,squint reflex,badge update,O_D
Will the increase of stale air cause cough fit during chair cleaning?,Yes,stale air,cough fit,chair cleaning,O_D
Will the increase of pepper fumes cause paper audit and the increase of throat sting cause paper audit?,No,pepper fumes,throat sting,paper audit,O_D
Will the increase of tight corset cause rib pressure during garage sweep?,Yes,tight corset,rib pressure,garage sweep,O_D
Will the increase of loud bang cause printer reboot and the increase of flinch reflex cause printer reboot?,No,loud bang,flinch reflex,printer reboot,O_D
Will the increase of warm soda cause burp increase during shift signup?,Yes,warm soda,burp increase,shift signup,O_D
Will the increase of damp socks cause coffee break and the increase of foot chills cause coffee break?,No,damp socks,foot chills,coffee break,O_D
Will the increase of sew cloth cause dress form during cloud move?,Yes,sew cloth,dress form,cloud move,O_D
Will the increase of motion sickness cause desk audit and the increase of nausea surge cause desk audit?,No,motion sickness,nausea surge,desk audit,O_D
Will the increase of dry wind cause eye grit during training slot?,Yes,dry wind,eye grit,training slot,O_D
Will the increase of comb hair cause tea cup and the increase of neat look cause tea cup?,No,comb hair,neat look,tea cup,O_D
Will the increase of strong perfume cause migraine flare during meeting rollout?,Yes,strong perfume,migraine flare,meeting rollout,O_D
Will the increase of nicotine delivery cause coffee break and the increase of heart acceleration cause coffee break?,No,nicotine delivery,heart acceleration,coffee break,O_D
Will the increase of wash dish cause plate clean during night fall?,Yes,wash dish,plate clean,night fall,O_D
Will the increase of harsh shampoo cause budget sync and the increase of scalp itch cause budget sync?,No,harsh shampoo,scalp itch,budget sync,O_D
Will the increase of old contacts cause vision haze during team workshop?,Yes,old contacts,vision haze,team workshop,O_D
Will the increase of tight grip cause supply check and the increase of wrist ache cause supply check?,No,tight grip,wrist ache,supply check,O_D
Will the increase of wind blow cause leaf fall during hair cut?,Yes,wind blow,leaf fall,hair cut,O_D
Will the increase of metal fatigue cause fire rehearsal and the increase of spring snap cause fire rehearsal?,No,metal fatigue,spring snap,fire rehearsal,O_D
Will the increase of dirty lens cause photo blur during system maintenance?,Yes,dirty lens,photo blur,system maintenance,O_D
Will the increase of loose hinge cause mail delivery and the increase of door squeak cause mail delivery?,No,loose hinge,door squeak,mail delivery,O_D
Will the increase of wet floor cause slip risk during menu update?,Yes,wet floor,slip risk,menu update,O_D
Will the increase of broken seal cause invoice review and the increase of leak seep cause invoice review?,No,broken seal,leak seep,invoice review,O_D
Will the increase of new tattoo cause skin swelling during visitor tour?,Yes,new tattoo,skin swelling,visitor tour,O_D
Will the increase of eat salt cause desert hike and the increase of thirst rise cause desert hike?,No,eat salt,thirst rise,desert hike,O_D
Will the increase of worn cable cause ear buzzing during audit huddle?,Yes,worn cable,ear buzzing,audit huddle,O_D
Will the increase of engine vibration cause vendor workshop and the increase of nasal congestion cause vendor workshop?,No,engine vibration,nasal congestion,vendor workshop,O_D
Will the increase of old perfume cause hand shaking during staff checkin?,Yes,old perfume,hand shaking,staff checkin,O_D
Will the increase of paper dust cause weekly roundup and the increase of lip dryness cause weekly roundup?,No,paper dust,lip dryness,weekly roundup,O_D
Will the increase of sugar ingestion cause insulin secretion during recess period?,Yes,sugar ingestion,insulin secretion,recess period,O_D
Will the increase of bright lamp cause team checkin and the increase of vision blur cause team checkin?,No,bright lamp,vision blur,team checkin,O_D
Will the increase of dog bark cause cat run during pen ink?,Yes,dog bark,cat run,pen ink,O_D
Will the increase of ball hit cause song play and the increase of glass break cause song play?,No,ball hit,glass break,song play,O_D
Will the increase of lamp on cause room bright during ant hill?,Yes,lamp on,room bright,ant hill,O_D
Will the increase of heat lamp cause handoff meeting and the increase of skin tingling cause handoff meeting?,No,heat lamp,skin tingling,handoff meeting,O_D
Will the increase of loose buckle cause finger numbness during monthly checkin?,Yes,loose buckle,finger numbness,monthly checkin,O_D
Will the increase of warm blanket cause morning checkin and the increase of sleepiness rise cause morning checkin?,No,warm blanket,sleepiness rise,morning checkin,O_D
Will the increase of short sleep cause focus drift during process review?,Yes,short sleep,focus drift,process review,O_D
Will the increase of fertilizer dosage cause system maintenance and the increase of biomass accumulation cause system maintenance?,No,fertilizer dosage,biomass accumulation,system maintenance,O_D
Will the increase of wet pavement cause ankle soreness during budget huddle?,Yes,wet pavement,ankle soreness,budget huddle,O_D
Will the increase of wear hat cause ski trip and the increase of head warm cause ski trip?,No,wear hat,head warm,ski trip,O_D
Will the increase of fresh paint cause eye burning during safety huddle?,Yes,fresh paint,eye burning,safety huddle,O_D
Will the increase of soapy residue cause training huddle and the increase of skin rash cause training huddle?,No,soapy residue,skin rash,training huddle,O_D
Will the increase of heavy coat cause shoulder tension during access review?,Yes,heavy coat,shoulder tension,access review,O_D
Will the increase of car wash cause war news and the increase of shine bright cause war news?,No,car wash,shine bright,war news,O_D
Will the increase of humid air cause sinus ache during weekly checkin?,Yes,humid air,sinus ache,weekly checkin,O_D
Will the increase of greasy pizza cause topic briefing and the increase of chest tightness cause topic briefing?,No,greasy pizza,chest tightness,topic briefing,O_D
Will the increase of cold wind cause head dizziness during afternoon briefing?,Yes,cold wind,head dizziness,afternoon briefing,O_D
Will the increase of rough seams cause staff luncheon and the increase of toe numbness cause staff luncheon?,No,rough seams,toe numbness,staff luncheon,O_D
Will the increase of smoke odor cause ear pressure during shift handoff?,Yes,smoke odor,ear pressure,shift handoff,O_D
Will the increase of caffeine tablets cause lunch break and the increase of heart racing cause lunch break?,No,caffeine tablets,heart racing,lunch break,O_D
Will the increase of dust inhalation cause throat itching during night shift?,Yes,dust inhalation,throat itching,night shift,O_D
Will the increase of book read cause cup shape and the increase of mind grow cause cup shape?,No,book read,mind grow,cup shape,O_D
Will the increase of tight helmet cause head pressure during weekend window?,Yes,tight helmet,head pressure,weekend window,O_D
Will the increase of bright sunlight cause noon picnic and the increase of eye squint cause noon picnic?,No,bright sunlight,eye squint,noon picnic,O_D
Will the increase of perfume mist cause allergy flare during library hours?,Yes,perfume mist,allergy flare,library hours,O_D
Will the increase of rough fabric cause parking window and the increase of skin rash cause parking window?,No,rough fabric,skin rash,parking window,O_D
Will the increase of stale seafood cause stomach nausea during holiday weekend?,Yes,stale seafood,stomach nausea,holiday weekend,O_D
Will the increase of late caffeine cause evening shift and the increase of sleep delay cause evening shift?,No,late caffeine,sleep delay,evening shift,O_D
Will the increase of code refactor cause build failure during training day?,Yes,code refactor,build failure,training day,O_D
Will the increase of driver update cause audit day and the increase of audio crackle cause audit day?,No,driver update,audio crackle,audit day,O_D
Will the increase of battery drain cause screen dimming during review week?,Yes,battery drain,screen dimming,review week,O_D
Will the increase of oil shortage cause pickup window and the increase of engine sputter cause pickup window?,No,oil shortage,engine sputter,pickup window,O_D
Will the increase of mold spores cause nose congestion during summer session?,Yes,mold spores,nose congestion,summer session,O_D
Will the increase of bright sunlight cause morning shift and the increase of squinting reflex cause morning shift?,No,bright sunlight,squinting reflex,morning shift,O_D
Will the increase of heavy backpack cause shoulder ache during meeting slot?,Yes,heavy backpack,shoulder ache,meeting slot,O_D
Will the increase of lock gate cause fish swim and the increase of home safe cause fish swim?,No,lock gate,home safe,fish swim,O_D
Will the increase of fast scrolling cause focus drop during orientation week?,Yes,fast scrolling,focus drop,orientation week,O_D
Will the increase of study duration cause network failure and the increase of memory consolidation cause network failure?,No,study duration,memory consolidation,network failure,O_D
Will the increase of sleep debt cause morning fatigue during school recess?,Yes,sleep debt,morning fatigue,school recess,O_D
Will the increase of sugar binge cause clinic hours and the increase of energy crash cause clinic hours?,No,sugar binge,energy crash,clinic hours,O_D
Will the increase of turn knob cause volume up during dance party?,Yes,turn knob,volume up,dance party,O_D
Will the increase of tight boots cause study period and the increase of heel blisters cause study period?,No,tight boots,heel blisters,study period,O_D
Will the increase of hot shower cause skin dryness during payday cycle?,Yes,hot shower,skin dryness,payday cycle,O_D
Will the increase of keyboard smash cause maintenance day and the increase of finger soreness cause maintenance day?,No,keyboard smash,finger soreness,maintenance day,O_D
Will the increase of static antenna cause signal jitter during museum tour?,Yes,static antenna,signal jitter,museum tour,O_D
Will the increase of faulty router cause cloudy morning and the increase of packet lag cause cloudy morning?,No,faulty router,packet lag,cloudy morning,O_D
Will the increase of flashing screen cause video flicker during autumn lecture?,Yes,flashing screen,video flicker,autumn lecture,O_D
Will the increase of humming speaker cause river stroll and the increase of audio buzz cause river stroll?,No,humming speaker,audio buzz,river stroll,O_D
Will the increase of miswired socket cause voltage surge during sunny picnic?,Yes,miswired socket,voltage surge,sunny picnic,O_D
Will the increase of unstable sensor cause garden seminar and the increase of tracking drift cause garden seminar?,No,unstable sensor,tracking drift,garden seminar,O_D
Will the increase of erratic camera cause focus blur during winter parade?,Yes,erratic camera,focus blur,winter parade,O_D
Will the increase of noisy microphone cause local meeting and the increase of audio whine cause local meeting?,No,noisy microphone,audio whine,local meeting,O_D
Will the increase of weak terminal cause current ripple during foggy evening?,Yes,weak terminal,current ripple,foggy evening,O_D
Will the increase of sporadic duct cause weekend break and the increase of thermal lag cause weekend break?,No,sporadic duct,thermal lag,weekend break,O_D
Will the increase of unstable valve cause pressure wobble during campus festival?,Yes,unstable valve,pressure wobble,campus festival,O_D
Will the increase of static pump cause busy afternoon and the increase of pressure ripple cause busy afternoon?,No,static pump,pressure ripple,busy afternoon,O_D
Will the increase of drifting lens cause focus jitter during online class?,Yes,drifting lens,focus jitter,online class,O_D
Will the increase of intermittent antenna cause city walk and the increase of signal stutter cause city walk?,No,intermittent antenna,signal stutter,city walk,O_D
Will the increase of buzzing monitor cause frame stutter during spring rehearsal?,Yes,buzzing monitor,frame stutter,spring rehearsal,O_D
Will the increase of silent router cause rainy session and the increase of packet jitter cause rainy session?,No,silent router,packet jitter,rainy session,O_D
Will the increase of static connector cause signal smear during mountain tour?,Yes,static connector,signal smear,mountain tour,O_D
Will the increase of flashing terminal cause public lecture and the increase of voltage flicker cause public lecture?,No,flashing terminal,voltage flicker,public lecture,O_D
Will the increase of unstable pump cause pressure flutter during summer night?,Yes,unstable pump,pressure flutter,summer night,O_D
Will the increase of weak speaker cause quiet weekend and the increase of audio hum cause quiet weekend?,No,weak speaker,audio hum,quiet weekend,O_D
Will the increase of erratic socket cause current surge during cloudy shift?,Yes,erratic socket,current surge,cloudy shift,O_D
Will the increase of intermittent sensor cause museum visit and the increase of alignment jitter cause museum visit?,No,intermittent sensor,alignment jitter,museum visit,O_D
Will the increase of noisy screen cause video stutter during city parade?,Yes,noisy screen,video stutter,city parade,O_D
Will the increase of humming antenna cause garden tour and the increase of signal surge cause garden tour?,No,humming antenna,signal surge,garden tour,O_D
Will the increase of sporadic router cause packet blur during winter morning?,Yes,sporadic router,packet blur,winter morning,O_D
Will the increase of training frequency cause surprise inspection and the increase of strength gain cause surprise inspection?,No,training frequency,strength gain,surprise inspection,O_D
Will the increase of neon shimmer cause eye flutter during comet passage?,Yes,neon shimmer,eye flutter,comet passage,O_D
Will the increase of glacier water cause harbor dawn and the increase of tooth zing cause harbor dawn?,No,glacier water,tooth zing,harbor dawn,O_D
Will the increase of linen collar cause neck prickle during orchard dusk?,Yes,linen collar,neck prickle,orchard dusk,O_D
Will the increase of sunlight hours cause building lockdown and the increase of melanin production cause building lockdown?,No,sunlight hours,melanin production,building lockdown,O_D
Will the increase of soaked socks cause foot chill during theater night?,Yes,soaked socks,foot chill,theater night,O_D
Will the increase of thunder clap cause garden brunch and the increase of startle jolt cause garden brunch?,No,thunder clap,startle jolt,garden brunch,O_D
Will the increase of chili broth cause mouth sweat during winter pageant?,Yes,chili broth,mouth sweat,winter pageant,O_D
Will the increase of fresh varnish cause summer bonfire and the increase of nose sting cause summer bonfire?,No,fresh varnish,nose sting,summer bonfire,O_D
Will the increase of firm mattress cause back twinge during valley sunset?,Yes,firm mattress,back twinge,valley sunset,O_D
Will the increase of long kneeling cause mountain sunrise and the increase of leg numbness cause mountain sunrise?,No,long kneeling,leg numbness,mountain sunrise,O_D
Will the increase of push switch cause light on during dog sleep?,Yes,push switch,light on,dog sleep,O_D
Will the increase of spicy dip cause fireworks night and the increase of tongue burn cause fireworks night?,No,spicy dip,tongue burn,fireworks night,O_D
Will the increase of musky perfume cause head swirl during sunset ferry?,Yes,musky perfume,head swirl,sunset ferry,O_D
Will the increase of strobe burst cause moonlit stroll and the increase of pupil shrink cause moonlit stroll?,No,strobe burst,pupil shrink,moonlit stroll,O_D
Will the increase of stale espresso cause stomach lurch during parade afternoon?,Yes,stale espresso,stomach lurch,parade afternoon,O_D
Will the increase of climb hill cause phone ring and the increase of view far cause phone ring?,No,climb hill,view far,phone ring,O_D
Will the increase of sharp garlic cause eye water during carnival evening?,Yes,sharp garlic,eye water,carnival evening,O_D
Will the increase of sweet donut cause market afternoon and the increase of energy rush cause market afternoon?,No,sweet donut,energy rush,market afternoon,O_D
Will the increase of smoky incense cause cough spell during opera night?,Yes,smoky incense,cough spell,opera night,O_D
Will the increase of cold plunge cause rainy evening and the increase of breath gasp cause rainy evening?,No,cold plunge,breath gasp,rainy evening,O_D
Will the increase of plant rose cause yard nice during book read?,Yes,plant rose,yard nice,book read,O_D
Will the increase of dig hole cause song sing and the increase of dirt pile cause song sing?,No,dig hole,dirt pile,song sing,O_D
Will the increase of steamy sauna cause sweat drip during desert twilight?,Yes,steamy sauna,sweat drip,desert twilight,O_D
Will the increase of screen sparkle cause quiet morning and the increase of blink surge cause quiet morning?,No,screen sparkle,blink surge,quiet morning,O_D
An increase in sun glare leads to more vision strain during printer window.,Yes,sun glare,vision strain,printer window,O_A
An increase in lift weight leads to more sky blue and an increase in muscle big leads to more sky blue.,No,lift weight,muscle big,sky blue,O_A
An increase in loud music leads to more sleep disruption during library closing.,Yes,loud music,sleep disruption,library closing,O_A
An increase in drink water leads to more cat nap and an increase in thirst gone leads to more cat nap.,No,drink water,thirst gone,cat nap,O_A
An increase in late caffeine leads to more heart racing during fire drill.,Yes,late caffeine,heart racing,fire drill,O_A
An increase in tight helmet leads to more cafeteria hours and an increase in head pressure leads to more cafeteria hours.,No,tight helmet,head pressure,cafeteria hours,O_A
An increase in dry shampoo leads to more scalp itching during shuttle hours.,Yes,dry shampoo,scalp itching,shuttle hours,O_A
An increase in read book leads to more quiet hour and an increase in smart mind leads to more quiet hour.,No,read book,smart mind,quiet hour,O_A
An increase in clean room leads to more mom glad during sun set.,Yes,clean room,mom glad,sun set,O_A
An increase in config change leads to more bus schedule and an increase in cache reset leads to more bus schedule.,No,config change,cache reset,bus schedule,O_A
An increase in lamp flicker leads to more headache onset during campus tour.,Yes,lamp flicker,headache onset,campus tour,O_A
An increase in spice overload leads to more badge renewal and an increase in mouth burning leads to more badge renewal.,No,spice overload,mouth burning,badge renewal,O_A
An increase in heavy backpack leads to more shoulder ache during desk cleanup.,Yes,heavy backpack,shoulder ache,desk cleanup,O_A
An increase in eat fruit leads to more summer break and an increase in health boost leads to more summer break.,No,eat fruit,health boost,summer break,O_A
An increase in temperature rise leads to more expansion rate during material lengthening.,Yes,temperature rise,material lengthening,fire drill,O_A
An increase in tell joke leads to more road trip and an increase in friend laugh leads to more road trip.,No,tell joke,friend laugh,road trip,O_A
An increase in oil spill leads to more engine smoke during printer window.,Yes,oil spill,engine smoke,printer window,O_A
An increase in metal scratch leads to more bridge inspection and an increase in paint peel leads to more bridge inspection.,No,metal scratch,paint peel,bridge inspection,O_A
An increase in dust exposure leads to more cough symptoms during garden festival.,Yes,dust exposure,cough symptoms,garden festival,O_A
An increase in late bedtime leads to more maintenance window and an increase in daytime drowsiness leads to more maintenance window.,No,late bedtime,daytime drowsiness,maintenance window,O_A
An increase in tight shoes leads to more toe blisters during training session.,Yes,tight shoes,toe blisters,training session,O_A
An increase in plant tree leads to more spring thaw and an increase in shade grow leads to more spring thaw.,No,plant tree,shade grow,spring thaw,O_A
An increase in short temper leads to more argument flare during server outage.,Yes,short temper,argument flare,server outage,O_A
An increase in high altitude leads to more lunch break and an increase in breathlessness onset leads to more lunch break.,No,high altitude,breathlessness onset,lunch break,O_A
An increase in rough fabric leads to more skin rash during audit meeting.,Yes,rough fabric,skin rash,audit meeting,O_A
An increase in stale meal leads to more route detour and an increase in stomach upset leads to more route detour.,No,stale meal,stomach upset,route detour,O_A
An increase in hot shower leads to more skin dryness during power blackout.,Yes,hot shower,skin dryness,power blackout,O_A
An increase in loud siren leads to more shipment hold and an increase in startle jump leads to more shipment hold.,No,loud siren,startle jump,shipment hold,O_A
An increase in long commute leads to more stress rise during class cancellation.,Yes,long commute,stress rise,class cancellation,O_A
An increase in poor posture leads to more meeting reschedule and an increase in neck stiffness leads to more meeting reschedule.,No,poor posture,neck stiffness,meeting reschedule,O_A
An increase in new glasses leads to more focus shift during service disruption.,Yes,new glasses,focus shift,service disruption,O_A
An increase in fast scrolling leads to more clinic visit and an increase in focus drop leads to more clinic visit.,No,fast scrolling,focus drop,clinic visit,O_A
An increase in fragrant spray leads to more allergy flare during signal blackout.,Yes,fragrant spray,allergy flare,signal blackout,O_A
An increase in cold virus leads to more badge pickup and an increase in fever onset leads to more badge pickup.,No,cold virus,fever onset,badge pickup,O_A
An increase in plant seed leads to more flower bloom during car rust.,Yes,plant seed,flower bloom,car rust,O_A
An increase in smoke exposure leads to more room inspection and an increase in coughing fits leads to more room inspection.,No,smoke exposure,coughing fits,room inspection,O_A
An increase in bright lights leads to more migraine onset during ticket window.,Yes,bright lights,migraine onset,ticket window,O_A
